5	53	60	96	71	39	52
12	28	48	42	1	26	36
1	47	39	63	80	24	91
24	74	47	53	3	79	86
85	57	12	26	89	25	73
64	56	98	64	62	13	89
53	31	34	93	12	66	97
44	100	31	48	76	74	84
63	60	25	85	83	28	62
39	11	88	9	11	34	44
33	96	24	71	9	10	29
75	42	34	90	60	30	72
8	6	65	77	71	9	6
31	76	32	68	15	86	48
14	46	13	54	3	8	81
66	71	61	62	99	0	15
88	51	92	89	82	25	37
86	19	96	91	72	7	52
55	67	28	35	57	88	74
38	77	1	38	2	46	76
50	66	48	26	63	82	45
33	33	1	77	82	61	76
82	63	88	99	30	45	62
9	94	19	11	65	12	0
38	21	91	40	5	66	96
9	19	67	68	0	16	43
29	45	94	25	73	84	11
95	58	98	22	35	37	28
82	75	97	87	19	69	91
25	97	68	4	77	88	94
36	66	79	28	72	9	6
43	11	29	53	95	44	74
10	16	93	47	21	1	21
18	85	61	27	80	20	1
62	87	8	46	27	21	100
84	72	97	72	87	20	14
95	32	98	98	14	36	68
34	92	59	75	50	92	30
16	99	60	87	99	92	89
8	69	40	49	46	33	86
79	96	8	55	68	77	25
70	53	91	65	92	23	71
69	98	0	51	93	24	98
6	44	100	59	57	44	62
5	62	32	36	98	69	50
27	87	72	100	50	94	77
76	78	100	60	53	51	98
91	60	30	17	45	98	52
82	15	92	36	30	23	9
100	43	77	7	8	61	0
9	51	85	30	30	37	83
27	47	15	86	48	11	50
5	26	47	60	97	53	55
76	76	89	46	80	98	47
13	39	86	19	60	77	31
54	21	9	49	99	73	88
89	63	21	12	83	62	75
93	65	66	7	11	74	67
82	43	27	60	69	53	6
47	44	35	24	62	7	91
15	61	47	90	40	79	48
41	72	23	51	96	14	25
1	79	46	13	94	75	95
60	86	8	52	79	72	84
46	100	34	81	41	74	28
25	68	43	76	38	89	88
78	92	27	38	79	41	92
0	34	53	10	66	9	26
58	96	82	54	48	32	70
82	69	2	58	13	49	76
4	76	73	12	68	38	61
97	67	14	38	16	30	1
21	22	63	78	20	54	24
11	16	82	0	76	60	23
82	93	9	77	95	49	98
65	100	13	2	62	97	97
10	50	92	21	72	49	71
12	81	22	74	51	3	33
24	47	48	88	98	57	14
22	81	43	26	69	74	49
5	3	55	17	95	2	25
97	65	45	77	11	45	55
63	17	73	32	52	15	90
68	88	37	66	39	5	17
0	56	90	16	71	16	72
99	26	29	87	81	57	86
69	84	83	36	82	57	34
59	88	49	56	5	30	97
5	46	49	68	46	100	40
37	4	9	91	6	51	9
73	64	27	77	88	1	100
60	63	10	76	9	64	61
60	95	40	91	95	2	13
72	93	66	52	35	72	6
48	36	52	56	81	5	42
80	95	41	39	35	35	61
41	18	35	42	42	99	67
40	72	19	10	76	25	12
66	81	63	51	49	0	47
14	27	33	79	69	27	24
83	91	56	44	67	50	44
22	71	6	72	65	43	20
98	92	37	89	16	64	82
1	32	95	43	78	95	99
43	18	97	79	38	23	16
33	1	52	62	59	97	25
33	51	46	58	47	5	34
70	54	15	23	83	4	51
73	46	20	28	7	27	87
77	54	88	79	33	67	52
70	1	25	44	15	54	70
47	19	59	2	21	91	40
32	14	41	85	60	29	18
89	2	86	89	57	7	73
59	49	90	49	68	11	51
86	38	90	26	100	66	78
75	17	76	21	30	58	71
39	38	54	10	82	36	22
3	8	10	87	85	66	52
59	88	19	36	75	34	52
95	8	13	59	58	68	95
82	53	94	89	52	94	57
78	89	39	53	50	23	61
16	88	54	58	37	85	25
79	16	22	19	77	83	18
7	21	42	4	67	97	95
58	85	23	58	41	0	37
94	0	71	90	36	62	57
82	24	25	22	32	54	88
41	100	84	75	90	61	97
52	88	25	18	31	11	21
36	37	98	17	66	4	94
67	74	44	60	98	33	11
34	98	90	81	81	31	67
31	21	66	40	47	3	87
80	55	36	30	13	15	45
0	84	61	93	80	36	47
42	8	62	35	58	23	21
35	31	43	64	66	92	2
65	23	20	44	41	75	65
28	12	14	39	27	0	82
27	47	61	62	17	56	74
44	86	3	100	98	84	85
5	5	16	15	80	4	85
55	14	40	39	52	68	54
89	62	46	8	88	61	8
85	27	18	32	40	27	30
79	13	75	38	0	38	88
40	65	45	15	97	38	92
77	26	88	10	27	35	1
68	28	46	64	37	4	68
75	81	64	70	33	71	55
19	49	86	55	55	96	19
90	93	10	69	69	92	81
12	38	8	87	2	53	40
48	88	18	22	69	85	37
95	32	47	6	64	11	91
63	81	70	55	42	97	2
68	40	40	5	45	28	87
88	21	2	55	85	11	30
80	39	2	100	69	40	39
38	64	34	21	1	36	76
80	20	96	26	64	49	17
24	13	59	49	63	54	86
17	84	43	55	15	27	37
95	44	88	58	26	51	35
28	60	41	55	57	71	62
62	40	88	14	100	65	31
59	7	65	44	81	41	71
88	39	100	21	27	22	79
88	68	62	43	59	93	5
38	4	69	98	14	41	86
61	91	97	14	2	61	89
88	25	70	42	62	45	86
23	85	76	20	20	91	100
64	7	56	40	100	48	58
4	52	12	11	57	67	6
58	18	65	40	87	13	25
99	37	45	76	72	22	50
34	16	64	43	38	88	67
59	52	17	35	17	47	93
14	12	91	26	1	59	60
2	33	20	22	4	28	95
72	41	18	87	6	9	44
39	64	31	19	75	90	73
5	39	3	7	56	89	72
71	3	20	92	60	71	18
36	93	28	3	52	25	58
69	75	94	68	50	96	12
26	24	49	97	79	69	64
51	10	17	19	34	76	30
5	52	0	95	1	8	3
42	55	3	41	73	49	20
91	35	10	21	16	34	2
53	34	65	99	89	19	7
71	99	12	11	84	88	3
96	23	15	54	58	59	99
76	76	98	77	81	74	97
37	76	97	17	41	9	5
26	48	45	38	74	12	31
25	61	80	62	15	88	54
90	93	66	78	70	16	71
59	30	1	54	57	40	83
72	90	66	51	24	57	15
87	33	30	59	10	62	65
80	86	96	20	67	72	89
13	86	85	7	5	11	69
1	24	92	51	41	12	10
74	26	95	32	67	79	40
89	28	5	57	97	48	74
85	9	28	4	35	73	44
45	71	21	63	65	32	3
59	4	18	77	97	6	78
40	100	59	47	89	90	56
66	5	67	23	2	51	30
19	14	89	13	47	35	69
21	18	65	40	74	49	5
25	32	64	76	25	92	47
70	73	52	0	57	43	26
68	74	69	1	32	45	9
58	64	8	70	75	12	15
45	55	65	16	34	47	81
86	35	45	9	43	52	79
13	73	37	7	68	2	12
46	95	71	25	55	52	100
16	69	22	16	1	53	21
40	32	4	25	70	12	26
22	1	81	11	34	1	1
73	78	41	91	39	42	75
88	20	67	18	4	58	6
2	26	68	64	27	58	6
91	50	68	31	39	25	4
70	60	78	76	9	80	75
93	14	74	11	30	39	12
51	96	85	96	40	30	22
75	40	70	37	55	34	87
28	53	49	24	23	71	51
88	95	25	59	87	82	79
22	10	30	7	98	25	30
72	17	37	16	65	40	74
79	24	15	46	89	87	51
99	59	11	86	50	60	66
17	46	80	60	3	73	96
74	19	33	50	25	75	97
92	99	82	29	73	80	11
67	19	53	73	10	74	52
27	33	34	82	23	67	71
47	44	38	90	13	90	23
63	17	39	33	89	28	14
18	88	92	49	81	22	15
31	82	4	41	91	71	51
65	26	15	57	61	20	83
73	14	21	99	80	5	100
77	16	100	1	70	60	87
88	84	18	55	10	91	83
75	8	69	79	15	79	45
98	32	82	63	75	40	18
6	18	35	26	88	13	35
42	45	71	36	13	57	28
1	27	10	94	91	82	59
31	96	39	20	70	2	85
77	76	82	98	52	5	2
53	2	75	53	100	32	56
78	56	9	81	75	100	14
78	11	85	27	65	53	45
74	72	97	35	29	55	36
86	64	57	64	20	18	16
22	72	95	27	82	69	18
59	81	86	25	68	98	8
76	62	36	42	75	62	65
20	49	20	34	50	50	83
99	86	71	33	96	43	49
41	24	70	38	88	37	42
86	38	100	32	25	8	37
53	48	93	58	21	77	35
100	74	77	36	55	11	91
62	80	98	24	0	64	44
56	62	42	27	87	29	50
14	14	49	47	59	41	96
74	66	13	63	51	61	18
22	14	35	31	26	65	73
33	74	66	90	37	1	25
94	60	63	24	98	96	58
0	0	91	100	1	60	7
10	10	77	22	31	32	58
84	26	97	32	52	12	86
4	86	32	14	22	8	3
64	83	69	27	86	60	63
54	62	76	28	28	92	18
11	14	7	100	83	68	21
72	35	35	96	10	4	36
13	53	87	69	65	79	94
38	84	49	30	56	40	93
66	65	45	47	91	55	7
68	99	79	58	83	8	58
65	82	31	39	97	49	52
31	24	2	46	62	68	78
9	49	54	100	29	59	1
1	64	14	62	16	81	12
86	34	70	22	32	42	94
40	27	80	58	77	22	88
11	57	41	54	3	88	18
58	4	61	25	67	66	17
60	34	82	82	37	27	31
58	2	33	15	0	78	31
3	60	81	87	81	81	61
5	15	15	56	54	14	43
43	85	40	75	7	29	2
26	70	17	91	51	44	14
49	65	75	100	24	90	6
80	9	58	6	92	46	16
88	5	95	1	89	80	60
28	23	3	66	87	51	22
59	0	98	21	20	80	62
47	98	5	15	8	53	86
14	16	85	40	99	98	31
21	98	49	61	30	68	28
51	46	21	66	82	99	12
58	41	45	48	90	2	76
41	12	27	69	25	46	95
19	88	32	39	76	5	69
51	100	53	26	68	9	4
13	61	73	94	35	19	63
1	70	99	19	24	74	63
27	55	88	12	49	68	91
25	48	9	21	4	66	67
81	74	91	48	74	81	1
51	40	79	7	19	29	2
16	95	34	16	36	6	93
7	16	67	31	73	46	52
1	89	61	71	27	15	96
7	36	97	58	78	11	38
8	39	76	10	27	90	23
81	74	36	99	16	82	65
84	83	60	77	54	59	12
41	63	95	47	17	11	1
39	2	46	26	67	7	89
91	47	13	61	34	33	68
100	14	42	74	54	21	2
98	97	96	64	57	15	85
76	27	96	37	37	39	100
27	85	86	28	90	81	48
70	60	78	61	6	57	25
62	37	89	68	63	85	30
10	61	42	100	14	46	29
25	73	0	89	41	92	40
35	89	39	63	7	27	15
15	51	55	23	50	32	2
39	93	18	53	48	32	2
37	76	62	57	32	6	58
76	59	41	56	53	97	69
29	97	92	14	74	23	82
90	14	7	76	65	84	90
11	19	4	72	32	61	93
35	16	24	40	38	3	86
60	37	44	92	42	3	97
42	97	79	65	33	93	81
17	29	85	42	6	21	87
30	8	27	100	27	77	80
38	67	84	92	29	45	8
75	4	53	22	42	66	95
24	97	95	8	47	38	98
83	65	53	20	16	47	63
83	80	2	71	52	38	73
64	13	63	40	92	2	98
31	64	31	4	11	37	85
35	13	31	42	54	44	14
10	19	52	41	71	84	39
61	7	36	69	91	25	58
64	47	8	54	52	61	2
29	9	76	50	14	11	5
49	78	35	53	83	14	57
27	79	40	61	10	78	17
81	66	55	31	5	93	50
56	37	58	96	71	49	68
81	69	1	8	0	24	70
11	47	98	55	53	26	84
92	28	40	100	91	57	83
87	62	71	39	78	6	89
48	77	87	16	53	5	81
98	26	12	11	6	66	13
61	76	3	49	4	15	69
66	0	39	59	49	47	95
66	94	28	35	77	37	29
63	40	11	86	42	23	56
47	71	17	73	46	62	48
25	32	8	65	40	14	71
28	94	28	54	48	73	67
37	98	49	83	13	95	15
8	54	85	44	73	77	11
72	6	0	84	4	79	82
100	56	0	86	20	10	15
90	33	54	74	61	88	77
81	7	73	21	22	52	7
74	28	46	78	42	75	72
49	19	60	69	20	96	59
55	66	13	49	71	82	45
54	67	62	70	59	42	19
61	32	16	31	14	80	60
98	80	4	30	44	66	88
32	68	70	84	69	78	91
49	59	8	48	30	6	92
36	84	80	82	74	25	54
60	47	53	58	11	25	91
79	43	17	20	92	74	0
22	8	26	8	85	96	2
84	70	85	47	23	32	44
59	58	39	3	37	97	61
2	13	51	83	87	42	47
10	70	19	83	4	39	6
21	19	48	90	93	39	54
74	84	27	2	1	100	91
19	28	61	87	13	21	50
63	39	39	3	92	67	44
43	3	25	43	22	6	2
66	82	38	43	53	43	50
27	64	19	69	1	85	86
43	90	90	81	26	10	69
29	23	2	93	75	100	46
74	68	16	60	96	62	39
23	43	52	72	91	89	69
78	19	34	10	6	41	56
54	19	39	36	40	93	11
80	41	76	18	7	75	72
15	24	98	19	83	17	66
100	84	3	98	56	8	93
59	37	20	7	70	51	67
29	63	47	6	14	86	82
31	13	63	6	53	93	10
28	59	41	90	61	69	77
78	64	49	8	54	45	15
80	22	73	38	10	26	92
13	50	98	24	53	49	61
76	24	43	70	53	12	57
83	94	56	47	73	45	85
64	47	74	5	80	76	31
17	80	77	72	9	1	37
100	40	58	42	16	36	9
5	45	95	87	43	29	76
52	24	46	40	93	35	77
38	66	30	21	23	99	33
47	99	85	81	7	86	55
98	42	62	64	51	95	44
8	73	62	64	31	3	45
99	43	25	1	2	91	93
9	31	42	87	5	93	77
26	75	12	25	1	36	1
12	76	41	5	41	96	7
2	37	71	7	80	37	16
75	22	98	40	2	13	47
59	58	28	73	68	0	7
18	62	28	72	62	93	93
8	47	17	55	76	22	18
89	91	50	65	43	67	90
16	9	13	38	24	3	48
82	32	72	32	7	67	35
8	77	52	65	72	3	57
93	100	34	49	95	1	76
18	87	79	97	26	61	73
89	75	5	96	45	90	21
5	89	95	32	16	7	22
24	11	40	55	79	79	93
75	99	16	64	20	87	37
43	24	13	23	12	72	91
45	21	49	0	64	72	29
76	48	7	12	95	53	66
85	15	38	1	91	82	41
26	39	87	15	54	27	79
30	55	21	7	70	29	83
82	35	88	59	62	30	70
46	35	75	43	41	94	32
37	57	10	95	50	58	93
48	70	65	96	28	14	0
52	49	92	25	17	21	0
76	98	1	15	18	32	43
23	27	94	54	49	60	40
57	61	51	99	37	70	10
35	52	55	29	48	23	86
86	70	30	14	6	56	3
77	15	8	73	58	66	79
86	35	28	94	72	90	71
10	83	24	50	15	31	93
17	80	83	41	19	30	41
12	9	72	2	86	56	27
88	91	9	58	49	84	42
16	34	30	93	2	76	61
60	81	57	5	99	37	85
74	37	44	64	40	6	39
57	61	10	71	26	40	88
33	58	76	74	59	14	9
84	54	7	18	46	52	88
55	63	94	37	35	9	67
30	93	78	18	18	100	18
96	49	66	100	60	47	72
44	87	26	56	74	72	59
30	36	1	64	80	6	49
50	64	20	57	29	19	40
96	17	14	15	44	86	88
78	74	24	4	30	58	67
26	8	98	0	4	27	75
60	41	25	92	41	80	69
6	42	82	36	54	46	99
13	81	25	79	100	41	24
36	6	86	48	53	0	83
44	80	66	14	91	79	16
6	83	70	99	41	36	74
55	71	62	26	54	1	7
64	80	67	20	19	63	23
18	25	7	85	7	54	30
92	8	7	68	7	0	49
85	31	56	95	81	85	9
97	34	77	16	30	56	9
20	95	69	90	68	32	75
80	45	41	74	16	77	73
73	43	10	10	76	20	35
47	25	36	61	42	9	32
76	23	8	60	18	24	81
7	97	62	96	79	86	0
17	16	64	99	46	94	48
26	64	94	38	80	23	6
95	73	98	62	29	89	2
97	59	61	52	7	77	16
30	9	58	13	60	88	91
31	61	31	85	79	26	59
42	67	68	17	33	29	3
0	2	72	48	11	56	65
99	86	8	8	30	29	42
9	54	65	78	100	81	92
63	80	99	24	73	100	53
61	43	8	96	26	19	65
73	31	3	47	33	72	13
87	46	53	46	35	95	34
48	62	93	1	37	49	75
28	68	58	9	67	85	12
10	92	63	59	97	60	0
82	21	65	89	43	41	10
87	2	41	28	41	74	39
66	61	85	31	8	22	15
67	76	39	36	0	43	25
40	94	61	97	43	94	26
18	26	66	79	57	59	2
53	95	29	14	15	30	45
88	13	87	31	36	10	8
9	37	30	68	74	29	83
72	36	33	56	4	56	77
99	50	83	59	63	79	32
49	15	36	81	15	84	6
70	93	84	31	21	87	1
42	94	8	70	12	98	79
19	66	73	34	73	81	85
62	11	2	54	57	93	79
83	75	34	92	84	9	39
94	46	91	80	5	91	89
43	2	5	71	58	5	60
79	92	86	96	67	29	10
53	74	97	21	22	21	27
35	28	91	35	10	96	17
51	43	1	44	65	6	32
9	50	3	15	0	97	47
55	45	52	27	76	86	48
38	75	14	56	100	50	67
25	98	83	20	55	79	83
90	70	61	18	64	19	99
29	38	61	56	53	49	26
84	4	55	37	32	12	35
62	46	51	86	6	0	31
75	53	33	34	82	5	62
47	99	31	42	91	15	32
38	78	11	2	98	23	33
37	48	67	60	78	42	81
31	64	81	5	82	28	94
68	89	13	42	35	12	63
34	50	45	91	48	91	53
83	47	0	62	14	43	88
50	18	97	79	81	26	77
25	61	56	18	69	89	6
55	74	88	69	45	34	34
40	36	74	11	4	98	50
40	11	85	97	3	33	76
85	33	32	30	44	57	25
41	69	91	14	85	11	80
26	28	58	79	97	3	67
4	51	41	27	51	89	25
22	99	84	84	70	23	5
18	37	95	96	24	57	14
7	0	83	15	74	61	99
63	10	65	54	63	4	28
25	91	35	86	56	12	79
83	88	26	28	25	79	24
64	71	14	55	44	45	54
41	48	71	41	5	36	48
88	42	31	74	31	82	44
68	23	44	90	29	70	32
97	3	32	53	7	2	25
3	88	13	68	93	82	97
39	13	97	2	63	7	17
6	98	27	75	36	59	96
14	37	58	74	91	2	17
21	30	25	42	38	17	92
45	11	62	67	42	96	90
2	63	81	55	46	35	91
65	66	10	87	65	70	73
40	91	86	25	76	89	46
31	42	70	38	17	71	93
95	89	79	24	97	54	64
59	26	84	15	56	79	48
33	85	58	18	19	79	26
86	38	69	31	75	38	9
82	87	60	80	40	39	99
6	34	65	49	24	8	54
94	52	29	28	44	83	42
90	32	9	82	44	76	50
79	38	35	91	28	40	96
72	70	44	100	28	73	60
3	75	66	39	59	78	37
88	39	6	82	21	17	92
93	6	53	41	91	67	78
17	45	22	22	12	83	40
63	46	54	85	81	91	41
64	24	85	22	85	53	27
45	73	88	46	69	66	19
23	8	58	24	70	47	81
32	20	44	39	50	25	8
57	91	98	29	1	78	86
95	2	41	11	83	21	90
88	14	96	10	24	40	40
72	10	3	16	55	48	36
84	74	23	80	17	51	51
47	92	68	69	28	73	23
84	16	14	22	19	22	29
33	60	21	4	87	50	5
38	31	96	0	0	56	54
99	54	86	20	22	59	83
10	64	57	99	0	73	67
82	54	95	33	45	72	42
54	12	26	3	53	28	27
30	7	90	90	87	57	81
42	29	61	17	62	92	67
8	90	44	43	7	94	69
17	24	99	86	69	99	42
25	76	69	50	70	86	73
6	59	46	99	66	21	85
1	84	78	71	27	85	85
26	73	76	100	60	4	28
81	31	28	57	88	63	20
18	34	64	33	62	26	64
82	36	2	90	33	17	56
30	88	28	97	100	95	61
15	84	43	91	58	94	52
85	27	91	11	79	79	95
68	87	36	23	15	68	46
58	78	68	2	12	70	83
46	59	86	33	63	43	95
36	54	22	19	59	45	7
13	12	37	1	0	88	17
34	52	100	0	41	30	29
28	84	100	76	21	92	43
3	45	9	24	77	18	52
79	77	87	12	94	85	85
3	22	16	94	33	14	61
36	75	70	39	22	29	87
67	97	7	95	13	69	3
89	42	72	49	97	69	47
30	74	60	98	49	47	23
100	57	52	25	68	65	61
52	46	19	62	60	44	76
72	12	64	76	14	83	14
5	39	14	25	44	95	31
17	48	43	8	26	18	9
55	17	53	70	44	9	96
73	57	76	43	6	83	31
1	61	30	25	16	70	63
60	87	32	61	16	82	79
29	42	44	57	33	32	50
69	55	34	59	36	27	97
73	14	84	99	36	18	71
96	22	18	74	22	80	12
71	17	57	86	36	40	10
58	38	27	95	89	56	67
77	65	86	42	61	2	81
55	91	47	69	22	17	55
38	84	64	29	67	78	96
30	69	52	47	80	66	94
42	37	29	23	93	16	81
58	23	4	96	50	74	66
12	57	34	93	42	81	20
29	78	35	43	15	96	72
44	2	39	72	9	76	46
62	14	18	49	68	16	71
6	95	18	87	21	36	78
89	28	25	2	35	91	11
44	5	57	36	21	74	80
4	21	50	22	25	31	87
39	80	70	67	27	96	55
73	91	11	82	35	30	60
58	93	100	91	23	18	55
29	69	22	74	55	84	40
79	85	65	48	69	49	91
72	89	8	68	63	93	7
25	9	75	99	16	2	67
62	29	65	49	27	42	90
16	55	16	37	22	67	79
57	2	49	93	2	64	14
74	14	100	51	38	61	66
83	11	39	31	82	54	12
92	83	46	59	18	52	28
37	75	82	19	40	94	26
95	37	98	20	25	32	50
77	97	75	83	79	77	78
43	9	56	39	1	7	93
25	83	10	88	89	71	23
96	21	82	79	86	67	48
23	95	5	97	36	93	71
38	44	16	29	79	57	73
19	2	47	92	4	30	28
59	40	7	74	71	62	48
99	76	36	58	75	98	26
3	5	69	69	81	84	95
42	10	35	36	76	72	56
96	87	66	23	63	48	75
60	40	76	70	29	37	77
35	74	77	2	35	97	40
15	87	70	80	91	9	62
51	27	91	35	78	41	99
68	37	80	86	11	0	93
26	27	2	26	29	5	44
13	31	14	23	61	94	56
71	23	5	1	51	78	62
41	71	75	54	22	50	74
28	51	74	34	34	36	75
76	78	24	11	4	93	35
86	66	33	6	72	91	33
97	69	44	42	5	26	24
83	86	83	46	77	90	20
58	54	48	62	74	2	49
90	39	43	49	63	75	21
0	26	62	64	10	39	26
69	3	22	75	45	75	22
24	77	93	24	76	17	71
52	51	72	90	30	60	18
62	85	21	61	93	21	74
100	6	70	88	61	95	4
86	48	47	43	88	83	48
77	15	91	93	26	92	58
81	38	52	79	40	25	43
7	12	27	17	18	36	13
89	23	27	21	17	53	77
61	98	36	5	35	41	75
31	28	68	67	0	54	96
70	87	50	33	48	85	96
96	76	28	23	15	2	93
83	16	67	56	17	43	67
15	39	56	14	82	91	92
72	49	22	8	99	47	82
31	32	8	97	12	5	75
45	28	78	88	74	22	46
19	95	12	85	3	64	45
92	40	51	61	16	68	42
92	29	36	35	42	93	8
54	21	37	88	87	37	33
66	98	3	73	2	67	53
5	27	81	48	63	73	82
76	51	92	3	30	80	13
56	28	17	87	60	45	82
22	42	74	19	12	76	62
29	98	21	32	74	70	82
45	68	82	42	71	67	97
49	77	72	5	31	27	46
5	57	7	15	3	62	68
58	91	20	78	79	16	46
47	87	57	49	89	69	78
6	33	98	85	15	97	6
92	43	35	4	91	13	59
97	78	28	0	38	16	92
12	53	8	32	45	26	43
55	60	15	12	0	56	50
67	34	82	39	16	20	33
83	43	28	67	90	45	32
57	69	24	1	93	44	87
74	58	66	81	9	13	40
33	94	43	52	20	8	31
92	13	95	65	59	38	58
8	61	13	77	90	18	17
59	0	20	7	54	42	19
71	65	39	41	82	54	47
33	70	40	20	98	48	57
73	19	73	53	70	18	71
70	61	54	31	69	28	35
73	34	23	30	9	16	55
32	70	89	22	17	48	94
38	67	39	75	20	59	77
74	45	38	64	39	69	87
90	71	41	94	89	44	97
51	92	94	80	4	39	27
99	97	92	61	52	9	45
78	3	95	34	78	96	91
80	67	22	12	91	34	73
69	71	63	27	79	97	52
27	45	1	56	41	23	89
92	7	41	18	45	20	30
47	53	53	82	66	59	48
41	63	16	98	58	41	93
13	5	72	100	83	2	12
89	6	53	96	13	49	19
83	89	48	50	3	48	30
73	78	56	31	44	92	70
34	2	61	14	4	80	55
99	90	51	19	73	82	4
63	25	41	34	40	37	2
29	89	33	19	24	46	59
61	7	85	59	98	29	32
58	72	55	20	16	12	74
44	17	83	48	51	25	90
46	91	51	51	46	35	84
3	98	94	85	24	36	22
19	67	47	25	10	38	96
29	94	1	38	60	28	49
77	75	98	79	62	53	57
15	44	0	2	52	42	52
52	60	74	51	79	41	32
7	7	84	49	64	69	89
83	71	45	34	87	47	94
60	30	88	19	75	16	16
87	7	51	69	2	52	23
38	48	57	28	56	96	4
62	51	41	49	36	61	16
5	81	71	11	11	55	10
6	39	19	86	11	85	77
66	82	96	85	20	94	13
49	53	71	4	2	9	9
52	16	82	8	16	9	14
44	91	39	8	52	1	66
2	71	68	88	10	29	79
67	49	88	74	8	58	100
1	14	57	74	46	92	15
68	25	24	20	2	13	40
48	58	69	21	7	22	1
70	56	32	65	44	8	55
3	80	71	20	38	51	1
7	67	35	80	41	4	5
6	13	59	21	34	87	50
72	67	11	19	33	61	74
96	66	66	75	95	55	96
97	99	17	29	31	4	26
85	38	42	0	39	23	11
89	67	81	93	36	75	13
34	65	58	18	95	88	92
49	70	84	55	48	45	57
91	64	37	54	43	41	97
46	84	63	24	16	55	59
94	28	20	100	44	18	41
71	53	64	3	18	70	99
40	49	77	59	8	88	80
54	44	32	64	25	72	47
